all_ct
54060	54060	54060
54315	54315	54315
54570	54570	54570
54825	54825	54825
55080	55080	55080
55335	55335	55335
55590	55590	55590
55845	55845	55845
56100	56100	56100
56355	56355	56355
56610	56610	56610
56865	56865	56865
57120	57120	57120
57375	57375	57375
57630	57630	57630
57885	57885	57885
58140	58140	58140
58395	58395	58395
58650	58650	58650
58905	58905	58905
59160	59160	59160
59415	59415	59415
59670	59670	59670
59925	59925	59925
60180	60180	60180
60435	60435	60435
60690	60690	60690
60945	60945	60945
61200	61200	61200
61455	61455	61455
61710	61710	61710
61965	61965	61965
62220	62220	62220
62475	62475	62475
62730	62730	62730
62985	62985	62985
63240	63240	63240
63495	63495	63495
63750	63750	63750
64005	64005	64005
64260	64260	64260
64515	64515	64515
64770	64770	64770
65025	65025	65025
0	0	0
0	0	255
0	0	510
0	0	1020
0	0	1275
0	0	1530
0	0	2040
0	0	2295
0	0	2550
0	0	3060
0	0	3315
0	0	3570
0	0	4080
0	0	4335
0	0	4590
0	0	5100
0	0	5355
0	0	5865
0	0	6120
0	0	6375
0	0	6885
0	0	7140
0	0	7395
0	0	7905
0	0	8160
0	0	8415
0	0	8925
0	0	9180
0	0	9435
0	0	9945
0	0	10200
0	0	10710
0	0	10965
0	0	11220
0	0	11730
0	0	11985
0	0	12240
0	0	12750
0	0	13005
0	0	13260
0	0	13770
0	0	14025
0	0	14280
0	0	14790
0	0	15045
0	0	15555
0	0	15810
0	0	16065
0	0	16575
0	0	16830
0	0	17085
0	0	17595
0	0	17850
0	0	18105
0	0	18615
0	0	18870
0	0	19125
0	0	19635
0	0	19890
0	0	20400
0	0	20655
0	0	20910
0	0	21420
0	0	21675
0	0	21930
0	0	22440
0	0	22695
0	0	22950
0	0	23460
0	0	23715
0	0	23970
0	0	24480
0	0	24735
0	0	25245
0	0	25500
0	0	25755
0	0	26265
0	0	26520
0	0	26775
0	0	27285
0	0	27540
0	0	27795
0	0	28305
0	0	28560
0	0	28815
0	0	29325
0	0	29580
0	0	30090
0	0	30345
0	0	30600
0	0	31110
0	0	31365
0	0	31620
0	0	32130
0	0	32385
0	0	32640
0	0	33150
0	510	33405
0	1020	33660
0	1275	34170
0	1785	34425
0	2295	34680
0	2550	35190
0	3060	35445
0	3315	35955
0	3825	36210
0	4335	36465
0	4590	36975
0	5100	37230
0	5355	37485
0	5865	37995
0	6375	38250
0	6630	38505
0	7140	39015
0	7395	39270
0	7905	39525
0	8415	40035
0	8670	40290
0	9180	40800
0	9435	41055
0	9945	41310
0	10455	41820
0	10710	42075
0	11220	42330
0	11475	42840
0	11985	43095
0	12495	43350
0	12750	43860
0	13260	44115
0	13515	44370
0	14025	44880
0	14535	45135
0	14790	45645
0	15300	45900
0	15555	46155
0	16065	46665
0	16575	46920
0	16830	47175
0	17340	47685
0	17595	47940
0	18105	48195
0	18615	48705
0	18870	48960
0	19380	49215
0	19635	49725
0	20145	49980
0	20655	50490
0	20910	50745
0	21420	51000
0	21675	51510
0	22185	51765
0	22695	52020
0	22950	52530
0	23460	52785
0	23970	53040
0	24225	53550
0	24735	53805
0	24990	54060
0	25500	54570
0	26010	54825
0	26265	55335
0	26775	55590
0	27030	55845
0	27540	56355
0	28050	56610
0	28305	56865
0	28815	57375
0	29070	57630
0	29580	57885
0	30090	58395
0	30345	58650
0	30855	58905
0	31110	59415
0	31620	59670
0	32130	60180
0	32385	60435
0	32895	60690
0	33150	61200
0	33660	61455
0	34170	61710
0	34425	62220
0	34935	62475
0	35190	62730
0	35700	63240
0	36210	63495
0	36465	63750
0	36975	64260
0	37230	64515
0	37740	65025
0	38250	65025
0	38505	65025
0	39015	65025
0	39270	65025
1275	39780	65025
2295	40290	65025
3315	40545	65025
4335	41055	65025
5355	41310	65025
6375	41820	65025
7395	42330	65025
8415	42585	65025
9435	43095	65025
10455	43350	65025
11475	43860	65025
12495	44370	65025
13515	44625	65025
14535	45135	65025
15555	45645	65025
16575	45900	65025
17595	46410	65025
18615	46665	65025
19635	47175	65025
20655	47685	65025
21675	47940	65025
22950	48450	65025
23970	48705	65025
24990	49215	65025
26010	49725	65025
27030	49980	65025
28050	50490	65025
29070	50745	65025
30090	51255	65025
31110	51765	65025
32130	52020	65025
33150	52530	65025
34170	52785	65025
35190	53295	65025
36210	53805	65025
37230	54060	65025
38250	54570	65025
39270	54825	65025
40290	55335	65025
41310	55845	65025
42330	56100	65025
43350	56610	65025
44625	56865	65025
45645	57375	65025
46665	57885	65025
47685	58140	65025
48705	58650	65025
49725	58905	65025
50745	59415	65025
51765	59925	65025
52785	60180	65025
53805	60690	65025
54825	60945	65025
55845	61455	65025
56865	61965	65025
57885	62220	65025
58905	62730	65025
59925	62985	65025
60945	63495	65025
61965	64005	65025
62985	64260	65025
64005	64770	65025
65025	65025	65025
0	0	0
0	9180	0
0	18360	0
0	19125	0
0	20145	0
0	20910	0
0	21930	0
0	22950	0
0	23715	0
0	24735	0
0	25500	0
0	26520	0
0	27540	0
0	29835	0
0	32130	0
0	34425	0
0	36720	0
0	39015	0
0	41310	0
0	43605	0
0	45900	0
0	48195	0
0	50490	0
0	52785	0
0	55080	0
0	57375	0
0	59670	0
0	61965	0
0	64260	0
1530	63495	0
3060	62730	0
4590	61965	0
6120	61200	0
7650	59670	0
9180	58140	0
10710	56610	0
12240	55080	0
13770	53550	0
15300	52020	0
16830	50490	0
18360	48960	0
19890	47430	0
21420	45900	0
22950	44370	0
24480	42840	0
26010	41310	0
27540	39780	0
29070	38250	0
30600	36720	0
32130	35190	0
33660	33660	0
35190	32130	0
36720	30600	0
38250	29070	0
39780	27540	0
41310	26010	0
42840	24480	0
44370	22950	0
45900	21420	0
47430	19890	0
48960	18360	0
50490	16830	0
52020	15300	0
53550	13770	0
55080	12240	0
56610	10710	0
58140	9180	0
59670	7650	0
61200	6120	0
61965	4590	0
62730	3060	0
63495	1530	0
64260	0	0
64260	0	0
64260	0	0
64260	0	0
64260	0	255
64005	0	765
63750	0	1275
63495	0	1785
63240	0	2295
63240	0	2550
63240	0	3060
63240	0	3570
63240	0	4080
62985	0	4590
62730	0	5100
62475	0	5610
62220	0	6375
61965	0	6885
61710	0	7395
61455	0	7905
61200	0	8670
61200	0	8925
60945	0	9435
60690	0	9945
60435	0	10455
60180	0	10965
60180	0	11475
60180	0	11985
60180	0	12750
59925	0	13260
59670	0	13770
59415	0	14280
59160	0	15045
58905	0	15555
58650	0	16065
58395	0	16575
58140	0	17085
58140	0	17340
58140	0	17850
58140	0	18360
58140	0	18870
57885	0	19380
57630	0	19890
57375	0	20400
57120	0	21165
56865	0	21675
56610	0	22185
56355	0	22695
56100	255	23460
55845	255	23970
55590	255	24480
55335	255	24990
55080	0	25755
55080	0	26010
55080	0	26520
55080	0	27030
55080	0	27540
54825	0	28050
54570	0	28560
54315	0	29070
54060	0	29580
53805	0	30090
53550	0	30600
53295	0	31110
53040	0	31875
52785	0	32385
52530	0	32895
52275	0	33405
52020	0	34170
52020	0	34425
52020	0	34935
52020	0	35445
52020	0	35955
51765	0	36465
51510	0	36975
51255	0	37485
51000	0	38250
50745	0	38760
50490	0	39270
50235	0	39780
49980	0	40545
49980	0	40800
49980	0	41310
49980	0	41565
49980	0	42075
49725	0	42585
49470	0	43095
49215	0	43605
48960	0	44370
48705	0	44880
48450	0	45390
48195	0	45900
47940	0	46665
47685	0	47175
47430	0	47685
47175	0	48195
46920	0	48960
46920	0	49215
46920	0	49725
46920	0	50235
46920	0	50745
46665	0	51255
46410	0	51765
46155	0	52275
45900	0	53040
45645	0	53550
45390	0	54060
45135	0	54570
44880	0	55080
44880	0	55335
44880	0	55845
44880	0	56355
44880	0	56865
44625	0	57375
44370	0	57885
44115	0	58395
43860	0	59160
43605	0	59670
43350	0	60180
43095	0	60690
42840	0	61455
42585	0	61965
42330	0	62475
42075	0	62985
41820	0	63750
41820	0	64005
41820	0	64260
41820	0	64515
41820	0	65025
41565	0	65025
41310	0	65025
41055	0	65025
40800	0	65025
40545	0	65025
40290	0	65025
40035	0	65025
39780	0	65025
39525	0	65025
39270	0	65025
39015	0	65025
38760	0	65025
38760	0	65025
38760	0	65025
38760	0	65025
38760	0	65025
38505	0	65025
38250	0	65025
37995	0	65025
37740	0	65025
38505	2040	65025
39270	4080	65025
40035	6120	65025
40800	8160	65025
41565	10200	65025
42330	12240	65025
43095	14280	65025
43860	16320	65025
44880	18360	65025
45900	20400	65025
46920	22440	65025
47940	24480	65025
48705	26520	65025
49470	28560	65025
50235	30600	65025
51000	32640	65025
51765	34425	65025
52530	36210	65025
53295	37995	65025
54060	39780	65025
54825	41820	65025
55590	43860	65025
56355	45900	65025
57120	47940	65025
58140	49980	65025
59160	52020	65025
60180	54060	65025
61200	56100	65025
61965	58140	65025
62730	60180	65025
63495	62220	65025
64260	64260	65025
64515	64515	65025
64770	64770	65025
65025	65025	65025
0	0	0
255	0	0
510	0	0
1020	0	0
1275	0	0
1785	0	0
2040	0	0
2550	0	0
2805	0	0
3315	0	0
3570	0	0
3825	0	0
4335	0	0
4590	0	0
5100	0	0
5355	0	0
5865	0	0
6120	0	0
6630	0	0
6885	0	0
7140	0	0
7650	0	0
7905	0	0
8415	0	0
8670	0	0
9180	0	0
9435	0	0
9945	0	0
10200	0	0
10710	0	0
10965	0	0
11220	0	0
11730	0	0
11985	0	0
12495	0	0
12750	0	0
13260	0	0
13515	0	0
14025	0	0
14280	0	0
14535	0	0
15045	0	0
15300	0	0
15810	0	0
16065	0	0
16575	0	0
16830	0	0
17340	0	0
17595	0	0
17850	0	0
18360	0	0
18615	0	0
19125	0	0
19380	0	0
19890	0	0
20145	0	0
20655	0	0
20910	0	0
21420	0	0
21675	0	0
21930	0	0
22440	0	0
22695	0	0
23205	0	0
23460	0	0
23970	0	0
24225	0	0
24735	0	0
24990	0	0
25245	0	0
25755	0	0
26010	0	0
26520	0	0
26775	0	0
27285	0	0
27540	0	0
28050	0	0
28305	0	0
28815	0	0
29070	0	0
29325	0	0
29835	0	0
30090	0	0
30600	0	0
30855	0	0
31365	0	0
31620	0	0
32130	0	0
32385	0	0
32640	0	0
33150	0	0
33405	0	0
33915	0	0
34170	0	0
34680	0	0
34935	0	0
35445	0	0
35700	0	0
35955	0	0
36465	0	0
36720	0	0
37230	0	0
37485	0	0
37995	0	0
38250	0	0
38760	0	0
39015	0	0
39525	0	0
39780	0	0
40035	0	0
40545	0	0
40800	0	0
41310	0	0
41565	0	0
42075	0	0
42330	0	0
42840	0	0
43095	0	0
43350	0	0
43860	0	0
44115	0	0
44625	255	0
44880	765	0
45390	1275	0
45645	1785	0
46155	2295	0
46410	2805	0
46920	3315	0
47175	3825	0
47430	4335	0
47940	4590	0
48195	5100	0
48705	5610	0
48960	6120	0
49470	6630	0
49725	7140	0
50235	7650	0
50490	8160	0
50745	8670	0
51255	8925	0
51510	9435	0
52020	9945	0
52275	10455	0
52785	10965	0
53040	11475	0
53550	11985	0
53805	12495	0
54060	13005	0
54570	13260	0
54825	13770	0
55335	14280	0
55590	14790	0
56100	15300	0
56355	15810	0
56865	16320	0
57120	16830	0
57630	17340	0
57885	17595	0
58140	18105	0
58650	18615	0
58905	19125	0
59415	19635	0
59670	20145	0
60180	20655	0
60435	21165	0
60945	21675	0
61200	21930	0
61455	22440	0
61965	22950	0
62220	23460	0
62730	23970	0
62985	24480	0
63495	24990	0
63750	25500	0
64260	26010	0
64515	26265	0
65025	26775	0
65025	27285	0
65025	27795	0
65025	28305	0
65025	28815	0
65025	29325	0
65025	29835	0
65025	30345	0
65025	30600	0
65025	31110	0
65025	31620	0
65025	32130	0
65025	32640	0
65025	33150	0
65025	33660	0
65025	34170	765
65025	34680	1785
65025	34935	2805
65025	35445	3825
65025	35955	4845
65025	36465	5865
65025	36975	6885
65025	37485	7905
65025	37995	8925
65025	38505	9945
65025	39015	10965
65025	39270	11985
65025	39780	13005
65025	40290	13770
65025	40800	14790
65025	41310	15810
65025	41820	16830
65025	42330	17850
65025	42840	18870
65025	43350	19890
65025	43605	20910
65025	44115	21930
65025	44625	22950
65025	45135	23970
65025	45645	24990
65025	46155	26010
65025	46665	26775
65025	47175	27795
65025	47685	28815
65025	47940	29835
65025	48450	30855
65025	48960	31875
65025	49470	32895
65025	49980	33915
65025	50490	34935
65025	51000	35955
65025	51510	36975
65025	52020	37995
65025	52275	39015
65025	52785	39780
65025	53295	40800
65025	53805	41820
65025	54315	42840
65025	54825	43860
65025	55335	44880
65025	55845	45900
65025	56355	46920
65025	56610	47940
65025	57120	48960
65025	57630	49980
65025	58140	51000
65025	58650	52020
65025	59160	52785
65025	59670	53805
65025	60180	54825
65025	60690	55845
65025	60945	56865
65025	61455	57885
65025	61965	58905
65025	62475	59925
65025	62985	60945
65025	63495	61965
65025	64005	62985
65025	64515	64005
65025	65025	65025
0	0	0
0	0	510
0	0	1020
0	0	1530
0	0	2040
0	0	2550
0	0	3060
0	0	3570
0	0	4080
0	0	4590
0	0	5100
0	0	5610
0	0	6375
0	0	6885
0	0	7395
0	0	7905
0	0	8415
0	0	8925
0	0	9435
0	0	9945
0	0	10455
0	0	10965
0	0	11475
0	0	11985
0	0	12750
0	0	13260
0	0	13770
0	0	14280
0	0	14790
0	0	15300
0	0	15810
0	0	16320
0	0	16830
0	765	17340
0	1530	17850
0	2295	18360
0	3060	19125
0	3825	19635
0	4590	20145
0	5355	20655
0	6375	21165
0	7140	21675
0	7905	22185
0	8670	22695
0	9435	23205
0	10200	23715
0	10965	24225
0	11730	24735
0	12750	25500
0	13515	25500
0	14280	25500
0	15045	25500
0	15810	25500
0	16575	25500
0	17340	25500
0	18105	25500
0	19125	25500
0	19890	25500
0	20655	25500
0	21420	25500
0	22185	25500
0	22950	25500
0	23715	25500
0	24480	25500
0	25500	25500
0	26265	25500
0	27030	25500
0	27795	25500
0	28560	25500
0	29325	25500
0	30090	25500
0	30855	25500
0	31875	25500
0	32640	25500
0	33405	25500
0	34170	25500
0	34935	25500
0	35700	25500
0	36465	25500
0	37230	25500
0	38250	25500
0	38250	24480
0	38250	23715
0	38250	22950
0	38250	22185
0	38250	21420
0	38250	20655
0	38250	19890
0	38250	19125
0	38250	18105
0	38250	17340
0	38250	16575
0	38250	15810
0	38250	15045
0	38250	14280
0	38250	13515
0	38250	12750
0	37995	11730
0	37740	10965
0	37740	10200
0	37485	9435
0	37230	8670
0	37230	7905
0	36975	7140
0	36975	6375
0	36720	5355
0	36465	4590
0	36465	3825
0	36210	3060
0	35955	2295
0	35955	1530
0	35700	765
0	35700	0
1785	34935	0
3825	34425	0
5610	33660	0
7650	33150	0
9435	32385	0
11475	31875	0
13260	31110	0
15300	30600	0
17085	29835	0
19125	29325	0
20910	28560	0
22950	28050	0
24735	27285	0
26775	26775	0
28560	26010	0
30600	25500	0
31875	23715	0
33150	22185	0
34425	20655	0
35700	19125	0
36975	17340	0
38250	15810	0
39525	14280	0
40800	12750	0
42075	10965	0
43350	9435	0
44625	7905	0
45900	6375	0
47175	4590	0
48450	3060	0
49725	1530	0
51000	0	0
51000	510	0
51255	1020	0
51255	1530	0
51510	2295	0
51510	2805	0
51765	3315	0
51765	4080	0
52020	4590	0
52020	5100	0
52275	5865	0
52275	6375	0
52530	6885	0
52530	7395	0
52785	8160	0
52785	8670	0
53040	9180	0
53040	9945	0
53295	10455	0
53295	10965	0
53550	11730	0
53550	12240	0
53805	12750	0
53805	13515	0
54060	14025	0
54060	14535	0
54315	15045	0
54315	15810	0
54570	16320	0
54570	16830	0
54825	17595	0
54825	18105	0
55080	18615	0
55080	19380	0
55335	19890	0
55335	20400	0
55590	21165	0
55590	21675	0
55845	22185	0
55845	22695	0
56100	23460	0
56100	23970	0
56355	24480	0
56355	25245	0
56610	25755	0
56610	26265	0
56865	27030	0
56865	27540	0
57120	28050	0
57120	28815	0
57375	29325	0
57375	29835	0
57630	30345	0
57630	31110	0
57885	31620	0
57885	32130	0
58140	32895	0
58140	33405	0
58395	33915	0
58395	34680	0
58650	35190	0
58650	35700	0
58905	36210	0
58905	36975	0
59160	37485	0
59160	37995	0
59415	38760	0
59415	39270	0
59670	39780	0
59670	40545	0
59925	41055	0
59925	41565	0
60180	42330	0
60180	42840	0
60435	43350	0
60435	43860	0
60690	44625	0
60690	45135	0
60945	45645	0
60945	46410	0
61200	46920	0
61200	47430	0
61455	48195	0
61455	48705	0
61710	49215	0
61710	49980	0
61965	50490	0
61965	51000	0
62220	51510	0
62220	52275	0
62475	52785	0
62475	53295	0
62730	54060	0
62730	54570	0
62985	55080	0
62985	55845	0
63240	56355	0
63240	56865	0
63495	57630	0
63495	58140	0
63750	58650	0
63750	59160	0
64005	59925	0
64005	60435	0
64260	60945	0
64260	61710	0
64515	62220	0
64515	62730	0
64770	63495	0
64770	64005	0
65025	64515	0
65025	65025	0
0	0	0
0	0	1275
0	0	2550
0	0	3825
0	0	5100
0	0	6630
0	0	7905
0	0	9180
0	0	10455
0	0	11730
0	0	13260
0	0	14535
0	0	15810
0	0	17085
0	0	18360
0	0	19890
0	0	21165
0	0	22440
0	0	23715
0	0	24990
0	0	26520
0	0	27795
0	0	29070
0	0	30345
0	0	31620
0	0	33150
0	0	34425
0	0	35700
0	0	36975
0	0	38250
0	0	39780
0	0	41055
0	0	42330
0	0	43605
0	0	44880
0	0	46410
0	0	47685
0	0	48960
0	0	50235
0	0	51510
0	0	53040
0	0	54315
0	0	55590
0	0	56865
0	0	58140
0	0	59670
0	0	60945
0	0	62220
1020	0	63495
2295	0	65025
3570	0	63750
4845	0	62475
5865	0	60945
7140	0	59670
8415	0	58140
9690	0	56865
10710	0	55590
11985	0	54060
13260	0	52785
14535	0	51255
15555	0	49980
16830	0	48450
18105	0	47175
19380	0	45900
20655	0	44370
20655	0	43095
20655	0	41565
20655	0	40290
20655	0	38760
20655	0	37485
20655	0	36210
20655	0	34680
20400	0	33405
20400	0	31875
20400	0	30600
20400	0	29070
20400	0	27795
20400	0	26520
20400	0	24990
20145	0	23715
21420	0	22185
22695	0	20910
23970	0	19380
25245	0	18105
26520	0	16830
27795	0	15300
29070	0	14025
30345	0	12495
31620	0	11220
32895	0	9690
34170	0	8415
35445	0	7140
36720	0	5610
37995	0	4335
39270	0	2805
40545	0	1530
41820	0	0
43095	0	0
44370	0	0
45900	0	0
47175	0	0
48450	0	0
49980	0	0
51255	0	0
52530	0	0
54060	0	0
55335	0	0
56610	0	0
58140	0	0
59415	0	0
65025	0	0
65025	0	0
65025	0	0
65025	0	0
65025	1275	0
65025	2550	0
65025	4080	0
65025	5355	0
65025	6885	0
65025	8160	0
65025	9435	0
65025	10965	0
65025	12240	0
65025	13770	0
65025	15045	0
65025	16320	0
65025	17850	0
65025	19125	0
65025	20655	0
65025	21675	1020
65025	22950	2295
65025	24225	3570
65025	25500	4845
65025	26775	6120
65025	27795	7140
65025	29070	8415
65025	30345	9690
65025	31620	10965
65025	32895	12240
65025	34170	13515
65025	35190	14535
65025	36465	15810
65025	37740	17085
65025	39015	18360
65025	40290	19635
65025	41565	20910
65025	41565	19635
65025	41565	18105
65025	41565	16575
65025	41565	15045
65025	41565	13515
65025	41565	11985
65025	41565	10455
65025	41565	9180
65025	41565	7650
65025	41565	6120
65025	41565	4590
65025	41565	3060
65025	41565	1530
65025	41565	0
65025	41565	0
65025	41565	0
65025	41565	0
63240	41565	0
61200	41565	0
59160	41565	0
57375	41565	0
55335	41565	0
53295	41565	0
51510	41565	0
49470	41565	0
47430	41565	0
45645	41565	0
43605	41565	0
41565	41565	0
42840	41565	0
44115	41565	0
45390	43095	765
46665	44625	1530
47940	46155	2295
49215	47685	3060
50490	49215	4080
51765	50745	4845
53295	52275	5610
54570	54060	6375
55845	55590	7395
57120	57120	8160
58395	58650	8925
59670	60180	9690
60945	61710	10455
62220	63240	11475
63495	65025	12240
65025	65025	13005
65025	65025	13770
65025	65025	14790
65025	65025	15555
65025	65025	16320
65025	65025	17085
65025	65025	18105
65025	65025	18870
65025	65025	19635
65025	65025	20400
65025	65025	21165
65025	65025	22185
65025	65025	22950
65025	65025	23715
65025	65025	24480
65025	65025	25500
65025	65025	26265
65025	65025	27030
65025	65025	27795
65025	65025	28560
65025	65025	29580
65025	65025	30345
65025	65025	31110
65025	65025	31875
65025	65025	32895
65025	65025	33660
65025	65025	34425
65025	65025	35190
65025	65025	36210
65025	65025	36975
65025	65025	37740
65025	65025	38505
65025	65025	39270
65025	65025	40290
65025	65025	41055
65025	65025	41820
65025	65025	42585
65025	65025	43605
65025	65025	44370
65025	65025	45135
65025	65025	45900
65025	65025	46665
65025	65025	47685
65025	65025	48450
65025	65025	49215
65025	65025	49980
65025	65025	51000
65025	65025	51765
65025	65025	52530
65025	65025	53295
65025	65025	54315
65025	65025	55080
65025	65025	55845
65025	65025	56610
65025	65025	57375
65025	65025	58395
65025	65025	59160
65025	65025	59925
65025	65025	60690
65025	65025	61710
65025	65025	62475
65025	65025	63240
65025	65025	64005
65025	65025	65025
0	0	0
765	0	0
1785	0	0
2805	0	0
3825	0	0
4845	0	0
5610	0	0
6630	0	0
7650	0	0
8670	0	0
9690	0	0
10455	0	0
11475	0	0
12495	0	0
13515	0	0
14535	0	0
15300	0	0
16320	0	0
17340	0	0
18360	0	0
19380	0	0
20145	0	0
21165	0	0
22185	0	0
23205	0	0
24225	0	0
24990	0	0
26010	0	0
27030	0	0
28050	0	0
29070	0	0
29835	0	0
30855	0	0
31875	0	0
32895	0	0
33915	0	0
34935	0	0
35700	0	0
36720	0	0
37740	0	0
38760	0	0
39780	0	0
40545	0	0
41565	0	0
42585	0	0
43605	0	0
44625	0	0
45390	0	0
46410	0	0
47430	0	0
48450	0	0
49470	0	0
50235	0	0
51255	0	0
52275	0	0
53295	0	0
54315	0	0
55080	0	0
56100	0	0
57120	0	0
58140	0	0
59160	0	0
59925	0	0
60945	0	0
61965	0	0
62985	765	0
64005	1785	0
65025	2805	0
64005	3825	0
62985	4845	0
61965	5865	0
60945	6885	0
59925	7905	0
58650	8925	0
57630	9945	0
56610	10965	0
55590	11985	0
54570	13005	0
53550	14025	0
52275	15045	0
51255	16065	0
50235	17085	0
49215	18105	0
48195	19125	0
46920	20145	0
45900	21165	0
44880	22185	0
43860	23205	0
42840	24225	0
41820	25245	0
40545	26265	0
39525	27285	0
38505	28305	0
37485	29325	0
36465	30345	0
35190	31365	0
34170	32385	0
33150	33405	0
32130	34425	0
31110	35445	0
30090	36465	0
28815	37485	0
27795	38505	0
26775	39525	0
25755	40545	0
24735	41565	0
23460	42585	0
22440	43605	0
21420	44625	0
20400	45645	0
19380	46665	0
18360	47685	0
17085	48705	0
16065	49725	0
15045	50745	0
14025	51765	0
13005	52785	0
11730	53805	0
10710	54825	0
9690	55845	0
8670	56865	0
7650	57885	0
6630	58905	0
5355	59925	0
4335	60945	0
3315	61965	0
2295	62985	0
1275	64005	765
0	65025	1785
0	64005	2805
0	62985	3825
0	61965	4845
0	60945	5865
0	59925	6885
0	58905	7650
0	57885	8670
0	56865	9690
0	55845	10710
0	54825	11730
0	53805	12750
0	52785	13770
0	51765	14535
0	50745	15555
0	49725	16575
0	48705	17595
0	47685	18615
0	46665	19635
0	45645	20655
0	44625	21675
0	43350	22440
0	42330	23460
0	41310	24480
0	40290	25500
0	39270	26520
0	38250	27540
0	37230	28560
0	36210	29325
0	35190	30345
0	34170	31365
0	33150	32385
0	32130	33405
0	31110	34425
0	30090	35445
0	29070	36210
0	28050	37230
0	27030	38250
0	26010	39270
0	24990	40290
0	23970	41310
0	22950	42330
0	21675	43350
0	20655	44115
0	19635	45135
0	18615	46155
0	17595	47175
0	16575	48195
0	15555	49215
0	14535	50235
0	13515	51000
0	12495	52020
0	11475	53040
0	10455	54060
0	9435	55080
0	8415	56100
0	7395	57120
0	6375	57885
0	5355	58905
0	4335	59925
0	3315	60945
0	2295	61965
0	1275	62985
0	0	64005
0	0	65025
0	0	64005
0	0	62985
0	0	61965
0	0	60945
0	0	59925
0	0	58905
0	0	57885
0	0	56865
0	0	55845
0	0	54825
0	0	53805
0	0	52785
